run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/source-history,amber-go-s3,push_noop,3,0,0,0,,wall_ns,ns,3,19123340,19182253,19700200,19700200,19335264.333333332,317413.3204456507,0.016416290720082945,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_noop,3,0,0,0,,cpu_ns,ns,3,26905000,27671000,27846000,27846000,27474000,500476.7726878042,0.018216378127968412,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_noop,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85401600,93257728,93257728,87851008,4689238.476245796,0.053377173273251415,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_noop,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,817808.9562542512,839890.9137524148,842478.3536767113,842478.3536767113,833392.7412277925,13557.819770030806,0.016268223970917726,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_noop,3,0,0,0,,logical_bytes,bytes,3,16111,16111,16111,16111,16111,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_fresh,3,0,0,0,,wall_ns,ns,3,69798008,75100963,79022978,79022978,74640649.66666667,4629679.702620726,0.062026251423267925,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_fresh,3,0,0,0,,cpu_ns,ns,3,107169000,117700000,126129000,126129000,116999333.33333333,9499399.998596402,0.08119191561145421,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_fresh,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85401600,93257728,93257728,87851008,4689238.476245796,0.053377173273251415,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,1469243148.4928346,1545970602.2677765,1662934807.5377738,1662934807.5377738,1559382852.7661283,97539894.62506178,0.06255031883417185,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_fresh,3,0,0,0,,logical_bytes,bytes,3,116069537,116103881,116103969,116103969,116092462.33333333,19853.96981294505,0.00017101859512583042,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_incremental,3,0,0,0,,wall_ns,ns,3,167976001,170692394,173459738,173459738,170709377.66666666,2741907.9497664277,0.016061847259032112,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_incremental,3,0,0,0,,cpu_ns,ns,3,98359000,98502000,98719000,98719000,98526666.66666667,181263.1604417548,0.001839737063824563,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_incremental,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85401600,93257728,93257728,87851008,4689238.476245796,0.053377173273251415,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,286501908.5869944,291155328.2215961,295712028.5295993,295712028.5295993,291123088.4460633,4605144.611370736,0.01581854821598575,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,push_incremental,3,0,0,0,,logical_bytes,bytes,3,49672524,49696546,49698000,49698000,49689023.333333336,14307.324324741272,0.0002879373222685856,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_incremental,3,0,0,0,,wall_ns,ns,3,64683178,103074058,108846793,108846793,92201343,24005586.247173283,0.26036048354711366,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_incremental,3,0,0,0,,cpu_ns,ns,3,70923000,76179000,77709000,77709000,74937000,3559406.1302413917,0.047498647266922774,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_incremental,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85401600,93257728,93257728,87851008,4689238.476245796,0.053377173273251415,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,455649795.7638495,481400965.1196618,767145439.2670687,767145439.2670687,568065400.0501933,172888481.95221803,0.3043460875049631,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,pull_incremental,3,0,0,0,,logical_bytes,bytes,3,49596019,49619951,49621405,49621405,49612458.333333336,14255.430170055666,0.0002873356944797434,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,retention_cleanup,3,0,0,0,,wall_ns,ns,3,205930652,210158270,216717765,216717765,210935562.33333334,5435401.479862029,0.025768065942681932,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,retention_cleanup,3,0,0,0,,cpu_ns,ns,3,218415000,219237000,223463000,223463000,220371666.66666666,2708537.8589440715,0.012290771767139174,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,retention_cleanup,3,0,0,0,,max_rss_bytes,bytes,3,84893696,85925888,93257728,93257728,88025770.66666667,4560305.717227885,0.051806484427119784,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,retention_cleanup,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,498897065.49899125,514840377.20714015,525030421.4061343,525030421.4061343,512922621.37075526,13171803.723421615,0.02567990409200661,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/source-history,amber-go-s3,retention_cleanup,3,0,0,0,,logical_bytes,bytes,3,108119857,108119857,108197963,108197963,108145892.33333333,45094.52012532491,0.0004169785754444751,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,wall_ns,ns,3,1725670706,1732672665,1764027906,1764027906,1740790425.6666667,20426507.940442495,0.011734041984186466,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,cpu_ns,ns,3,23094534000,23238284000,23638968000,23638968000,23323928666.666668,282140659.5748534,0.0120966181815705,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,max_rss_bytes,bytes,3,982929408,1000751104,1037328384,1037328384,1007002965.3333334,27733129.55763495,0.02754026602936056,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,1235563794.419928,1257923124.792876,1263027184.3995712,1263027184.3995712,1252171367.8707917,14607240.603945306,0.011665528360374223,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,store_apparent_bytes,bytes,3,734980965,737958700,741826877,741826877,738255514,3432594.017777663,0.004649601598204471,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_fresh,3,0,0,0,,store_allocated_bytes,bytes,3,736133120,739123200,743002112,743002112,739419477.3333334,3444067.067828577,0.00465779868316341,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,wall_ns,ns,3,815641721,819260463,823393571,823393571,819431918.3333334,3878768.142609369,0.004733484327164738,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,cpu_ns,ns,3,642949000,647864000,653374000,653374000,648062333.3333334,5215329.168262856,0.00804757335831819,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,max_rss_bytes,bytes,3,98422784,99704832,99880960,99880960,99336192,795921.4150555318,0.00801240111011636,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,2647056146.3735304,2660410347.4232955,2672213739.0517325,2672213739.0517325,2659893410.9495196,12586760.299180351,0.0047320543926183765,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,restic,ingest_repeat,3,0,0,0,,store_apparent_bytes,bytes,3,734981417,737959152,741827330,741827330,738255966.3333334,3432594.5379911,0.004649599454020848,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
